species,genus,family,order,superorder,status,flight_ability,beak_length_culmen,beak_length_nares,beak_width,beak_depth,tarsus_length,wing_length,kipps_distance,tail_length,body_mass,reference_id
Sholicola_major,Sholicola,Muscicapidae,Passeriformes,Neoaves,Extant,1,16.8,9.3,4.1,4.1,26.1,76.8,9.5,63.2,38.5,Avonet
Stiphrornis_erythrothorax,Stiphrornis,Muscicapidae,Passeriformes,Neoaves,Extant,1,14.3,8.5,3.5,3.7,22.4,63.9,7.2,34.3,15.6,Avonet
Stiphrornis_pyrrholaemus,Stiphrornis,Muscicapidae,Passeriformes,Neoaves,Extant,1,15.3,8.4,3.8,3.9,24.2,69,7.3,48,15.6,Avonet
Stiphrornis_xanthogaster,Stiphrornis,Muscicapidae,Passeriformes,Neoaves,Extant,1,13.6,8.2,3.1,3.6,22,61.2,5.7,34.9,15.6,Avonet
Swynnertonia_swynnertoni,Swynnertonia,Muscicapidae,Passeriformes,Neoaves,Extant,1,15.1,8.4,3.3,3.4,25.1,69.2,10.3,50.4,16,Avonet
Tarsiger_chrysaeus,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,13.9,7.2,2.8,3,28.5,67.9,11.1,52.4,13.8,Avonet
Tarsiger_cyanurus,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,11.8,6.5,3,2.9,21.3,78.5,19.2,60.4,13.4,Avonet
Tarsiger_hyperythrus,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,12.4,6.4,2.8,2.8,22.8,75.3,17.2,56.6,12,Avonet
Tarsiger_indicus,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,14.1,7.6,2.8,3,28.6,78.1,14.4,66.7,14.6,Avonet
Tarsiger_johnstoniae,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,13.4,7.2,3,3,26.4,73.5,13.3,60,10.5,Avonet
Tarsiger_rufilatus,Tarsiger,Muscicapidae,Passeriformes,Neoaves,Extant,1,13.5,7.2,3.1,3.1,24.6,77.6,16.4,60.2,12.8,Avonet
Thamnolaea_cinnamomeiventris,Thamnolaea,Muscicapidae,Passeriformes,Neoaves,Extant,1,22.3,12.4,4.4,4.9,29.8,111.6,16.5,91,39.8,Avonet
Trichixos_pyrropygus,Trichixos,Muscicapidae,Passeriformes,Neoaves,Extant,1,23.7,16.1,6.2,7.3,28.1,98.2,13.8,83.6,40.9,Avonet
Tychaedon_barbata,Tychaedon,Muscicapidae,Passeriformes,Neoaves,Extant,1,17.1,10.5,3.9,4.2,26.2,81.5,11.1,67.4,25.6,Avonet
Tychaedon_coryphoeus,Tychaedon,Muscicapidae,Passeriformes,Neoaves,Extant,1,15.6,9.6,3.2,3.5,28.6,73.4,6.6,71.8,20.4,Avonet
Tychaedon_leucosticta,Tychaedon,Muscicapidae,Passeriformes,Neoaves,Extant,1,16.3,11.2,3.9,3.9,24.8,72.5,8.9,66.8,25.4,Avonet
Tychaedon_quadrivirgata,Tychaedon,Muscicapidae,Passeriformes,Neoaves,Extant,1,17.6,10.1,3.6,4,26.7,79.6,11,71,26.1,Avonet
Tychaedon_signata,Tychaedon,Muscicapidae,Passeriformes,Neoaves,Extant,1,22.8,13.6,3.9,4.5,27.9,84,11.1,80.2,38.2,Avonet
Vauriella_albigularis,Vauriella,Muscicapidae,Passeriformes,Neoaves,Extant,1,17.4,11.1,5.7,5,19.7,79.8,11.5,60.2,35.7,Avonet
Vauriella_goodfellowi,Vauriella,Muscicapidae,Passeriformes,Neoaves,Extant,1,18.2,10.3,5,4.5,22.2,85.5,13.1,68.2,31.7,Avonet
Vauriella_gularis,Vauriella,Muscicapidae,Passeriformes,Neoaves,Extant,1,18.3,10.7,4.7,4.8,22.4,84.8,12.5,60,25.1,Avonet
Vauriella_insignis,Vauriella,Muscicapidae,Passeriformes,Neoaves,Extant,1,18.2,10.3,4,4.8,31.3,80.8,10.9,67.5,28.7,Avonet
Xenocopsychus_ansorgei,Xenocopsychus,Muscicapidae,Passeriformes,Neoaves,Extant,1,21.1,12.7,4.2,5.1,30.6,98.8,16.3,107.3,35.1,Avonet
Aethopyga_bella,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,14.9,10.7,2.9,2.8,12.6,41.4,6.5,27,4,Avonet
Aethopyga_boltoni,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.1,15.4,3.4,3.2,15.4,49.4,8.3,40.7,7.1,Avonet
Aethopyga_christinae,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.4,12.4,3.5,3.5,13.9,47.8,8.8,46,5.2,Avonet
Aethopyga_duyvenbodei,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.6,14.4,3.7,3.3,16.3,53.1,9.9,35.8,6,Avonet
Aethopyga_eximia,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.7,14.9,3.3,3.1,15.9,53.3,7.5,49,5.2,Avonet
Aethopyga_flagrans,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.2,13.8,3,3.1,14.9,45.9,6.1,30.6,6.7,Avonet
Aethopyga_gouldiae,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.9,11.8,3.2,2.9,13.9,54.5,11.5,57.6,5,Avonet
Aethopyga_guimarasensis,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.2,13.8,3,3.1,14.9,45.9,6.1,30.6,6.7,Avonet
Aethopyga_ignicauda,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.3,15.1,3.5,2.9,15.5,55.4,8.8,74.5,8.2,Avonet
Aethopyga_latouchii,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.6,11.9,3,3,13.8,47.8,9.9,36.2,5.2,Avonet
Aethopyga_linaraborae,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.5,16.6,3.4,3.2,15.5,52,8.2,40.1,7.2,Avonet
Aethopyga_magnifica,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,19,14.3,3.4,2.4,13,50.4,8.7,38.1,9.3,Avonet
Aethopyga_mystacalis,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.6,11.1,3.1,3.3,13.3,46.8,7.3,41.5,6,Avonet
Aethopyga_nipalensis,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.1,16.4,3.4,3.2,13.2,49.8,9.1,53.8,6.9,Avonet
Aethopyga_primigenia,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.8,16.5,3.1,3.5,16.1,50.6,8,34.5,7,Avonet
Aethopyga_pulcherrima,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.5,15.2,3.5,3.1,14.6,46.1,7.6,26.8,6.2,Avonet
Aethopyga_saturata,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,22,15.4,3.2,3.1,14.1,51.3,8.2,62.4,5.3,Avonet
Aethopyga_shelleyi,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.1,10.8,3.2,2.6,13.4,46,7,37.9,4,Avonet
Aethopyga_siparaja,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,19,14.3,3.4,2.4,13,50.4,8.7,38.1,6.7,Avonet
Aethopyga_temminckii,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.5,11.8,2.9,2.6,13.7,51,8,39.8,6,Avonet
Aethopyga_vigorsii,Aethopyga,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.7,16.5,3.8,3.3,15.8,57.5,9,49.8,6.7,Avonet
Anabathmis_hartlaubii,Anabathmis,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.7,16.2,3.1,3.3,20,61,10.4,52,10.5,Avonet
Anabathmis_newtonii,Anabathmis,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.7,11.8,3.2,2.5,17.4,51.8,9.9,38.4,6.5,Avonet
Anabathmis_reichenbachii,Anabathmis,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.6,13.3,3.1,2.8,17.5,57.2,8.9,48.2,11.4,Avonet
Anthobaphes_violacea,Anthobaphes,Nectariniidae,Passeriformes,Neoaves,Extant,1,23.1,17,3.2,2.7,16.2,52.6,8.2,62.4,9.4,Avonet
Anthreptes_anchietae,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.6,11.1,3,2.9,16.6,64.2,9.9,43.8,8,Avonet
Anthreptes_aurantius,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,18,12.2,3.5,3.4,17.5,64,8.7,45.6,12.5,Avonet
Anthreptes_gabonicus,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.2,10,3.2,2.7,15.6,56.6,7.6,38.4,10.6,Avonet
Anthreptes_griseigularis,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.9,13.7,3.5,3.6,16.4,61,10.2,36.2,15,Avonet
Anthreptes_longuemarei,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.5,12.3,3.6,3.5,17,70.6,12.2,48.6,11.4,Avonet
Anthreptes_malacensis,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.3,14.6,3.7,3.3,16.4,67.1,11.8,39.6,11.3,Avonet
Anthreptes_neglectus,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.1,12.3,3.5,3.6,17.1,69.2,9.9,54,11.8,Avonet
Anthreptes_orientalis,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.1,11.2,3.4,3.5,17.9,65.6,10,51.7,10.3,Avonet
Anthreptes_rectirostris,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,14.7,9.8,3.2,3.1,14.8,55,8,31,10.6,Avonet
Anthreptes_reichenowi,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.4,11.5,3.2,3,15.4,53.5,6,38.5,7.3,Avonet
Anthreptes_rhodolaemus,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.2,14.1,3.9,3.6,15.4,65.2,14.4,43,13.1,Avonet
Anthreptes_rubritorques,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,14.8,9,3.2,3.2,15.3,57.2,12.1,35.2,10.7,Avonet
Anthreptes_seimundi,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.7,11.3,3.2,2.7,15.1,52.6,8,29.2,6.6,Avonet
Anthreptes_simplex,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,16,11.8,3.4,3.1,14.9,59.9,9.7,44.8,8.9,Avonet
Anthreptes_tephrolaemus,Anthreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,14.7,9.8,3.2,3.1,14.8,55,8,31,10.6,Avonet
Arachnothera_affinis,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,40.5,31.1,5.7,5.2,19,87.3,16.7,54.2,26.4,Avonet
Arachnothera_chrysogenys,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,43.4,36.3,5.7,4.5,18.4,82.9,14.7,39.6,23.2,Avonet
Arachnothera_clarae,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,41.3,32.5,5.6,4.7,20.4,76.4,9.7,41.6,30.1,Avonet
Arachnothera_crassirostris,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,33.5,26.9,4.7,4.7,16.2,70.6,14.4,42.6,16,Avonet
Arachnothera_dilutior,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,41.8,34.3,4,3.8,17.5,66.9,9.5,42,11.2,Avonet
Arachnothera_flammifera,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,41.8,34.3,4,3.8,17.5,66.9,9.5,42,11.8,Avonet
Arachnothera_flavigaster,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,40.3,31.9,7.4,6,20.4,102.2,18.7,44.5,38.4,Avonet
Arachnothera_juliae,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,47,36,5.4,4.5,18,79.5,18.1,44.2,30.1,Avonet
Arachnothera_longirostra,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,41.8,34.3,4,3.8,17.5,66.9,9.5,42,12.5,Avonet
Arachnothera_magna,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,46.8,35.9,5.9,5.6,20.6,88.7,16.5,49.6,30.7,Avonet
Arachnothera_modesta,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,38.8,30,5.6,5,18.7,77.4,14,48.8,26.4,Avonet
Arachnothera_robusta,Arachnothera,Nectariniidae,Passeriformes,Neoaves,Extant,1,58.2,48.7,6.1,5.9,17.4,84.2,17.4,52.2,29.3,Avonet
Chalcomitra_adelberti,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.8,13.9,3.1,2.7,15.4,60.7,11.3,36.8,9.8,Avonet
Chalcomitra_amethystina,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,24.8,18.3,3.7,3.4,15.6,65.1,10.1,42.1,13.7,Avonet
Chalcomitra_balfouri,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.3,15.7,3.2,3.3,19.2,59.8,8.9,47.5,11,Avonet
Chalcomitra_fuliginosa,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,24.4,17.6,3.6,3.1,16.3,65.6,11,42.8,11.9,Avonet
Chalcomitra_hunteri,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,26.8,20.6,3.5,3.1,17,66.8,9.7,44.5,11.8,Avonet
Chalcomitra_rubescens,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.2,16.2,3.5,2.9,15.9,64.6,11.6,41.8,10.3,Avonet
Chalcomitra_senegalensis,Chalcomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,25.5,16.6,3.3,2.9,16.3,67.3,11.8,46.3,12.2,Avonet
Chalcoparia_singalensis,Chalcoparia,Nectariniidae,Passeriformes,Neoaves,Extant,1,15,10.9,3.2,3.4,16.1,51.9,6.7,42.8,8.2,Avonet
Cinnyris_afer,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,28.8,22,3.6,3.1,18.2,63.6,10.5,51,11.1,Avonet
Cinnyris_asiaticus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.3,15,3.7,3.2,14.6,55,11.3,35.1,8.1,Avonet
Cinnyris_batesi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,16.1,11.3,3.2,2.9,15.2,48.1,6.6,29.5,6.3,Avonet
Cinnyris_bifasciatus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.8,14.3,3.1,3,15.6,52.2,7.8,34.8,7.2,Avonet
Cinnyris_bouvieri,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.5,14.2,3.3,2.9,16.6,55.9,6.6,39.2,8.7,Avonet
Cinnyris_buettikoferi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.3,15.8,3.5,3.4,15.2,50.2,7,34,9,Avonet
Cinnyris_chalcomelas,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20,13.7,3.2,2.9,15.9,58.2,8.2,41,8.2,Avonet
Cinnyris_chalybeus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.8,15.9,2.8,2.4,17.3,52,10.6,42.4,7.7,Avonet
Cinnyris_chloropygius,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.8,15.2,3.1,2.7,14.7,47.5,6.9,31.8,6.2,Avonet
Cinnyris_coccinigastrus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,26.5,20.1,4,3.5,16.9,66.8,11.4,42.4,14.3,Avonet
Cinnyris_comorensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21,15.2,3.6,3.4,17.4,53.6,9.1,36.8,7.8,Avonet
Cinnyris_congensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.4,16,3.3,3.2,16.8,62,11,127,17.3,Avonet
Cinnyris_coquerellii,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.1,13.9,3.2,3.4,14.8,48,7.1,33.2,7.9,Avonet
Cinnyris_cupreus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.1,15.3,3.5,3.2,15.7,57,8.8,43.7,8.9,Avonet
Cinnyris_dussumieri,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,24.8,18.7,3.8,3.4,17.2,60.1,9.5,39.2,10.8,Avonet
Cinnyris_erythrocercus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.4,13.3,3.3,3,15.6,61,8,65.6,8.8,Avonet
Cinnyris_fuelleborni,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.5,15.4,3.1,2.8,16.6,53.9,7.3,42.4,8.2,Avonet
Cinnyris_fuscus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.3,15.4,3.4,3,16.9,54.9,9.5,39.2,7.8,Avonet
Cinnyris_gertrudis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.4,15.2,3,2.9,15.4,60,11.5,38.5,9.5,Avonet
Cinnyris_habessinicus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22,15.5,3.4,3,16.1,63.1,10.4,47.8,9.5,Avonet
Cinnyris_hellmayri,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22,15.5,3.4,3,16.1,63.1,10.4,47.8,9.5,Avonet
Cinnyris_humbloti,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.6,14.4,3.5,3.3,15.2,50.2,8.6,33.4,6.4,Avonet
Cinnyris_idenburgi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.7,14.9,3.3,2.5,14.5,53.4,8.8,35.2,9,Avonet
Cinnyris_johannae,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,35.5,27.1,3.8,3.8,16.7,65.2,10.9,39.8,13,Avonet
Cinnyris_jugularis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.7,14.9,3.3,2.5,14.5,53.4,8.8,35.2,9,Avonet
Cinnyris_lotenius,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,29.5,23.3,4,3.6,15.2,57,8.8,38.5,8.8,Avonet
Cinnyris_loveridgei,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,25.1,19,3.4,3.2,17.8,56.7,8,39.8,9.8,Avonet
Cinnyris_ludovicensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.5,14,3.1,3.3,16.9,61.2,9.6,47.8,8.7,Avonet
Cinnyris_manoensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.9,16.4,3.2,2.8,17.1,58.6,9.8,44.6,9.5,Avonet
Cinnyris_mariquensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.6,16.7,3.4,3.4,16.4,64.6,12.2,49.3,11.5,Avonet
Cinnyris_mediocris,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.3,13.7,3.2,2.8,15.4,53.1,8.1,38.7,8.2,Avonet
Cinnyris_melanogastrus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.1,12.2,3.2,2.6,15.6,56,11,61,7,Avonet
Cinnyris_minullus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.3,12.9,2.6,2.4,13,46,6.6,30,5.7,Avonet
Cinnyris_moebii,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,31.1,23.2,4.1,3.9,17,64.2,10.4,48.2,14.6,Avonet
Cinnyris_moreaui,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.2,15.9,3.2,2.9,16,52.8,6.8,36.2,8.2,Avonet
Cinnyris_nectarinioides,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.6,12.3,2.9,2.8,14.8,52.5,7.1,51.1,4.8,Avonet
Cinnyris_neergaardi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.9,12,3.2,2.6,15.7,50.8,6.4,35.3,6.1,Avonet
Cinnyris_notatus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,31.1,23.2,4.1,3.9,17,64.2,10.4,48.2,14.6,Avonet
Cinnyris_osea,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19,13.6,2.9,2.7,14.5,51.9,6.4,37.4,7.2,Avonet
Cinnyris_oustaleti,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.8,13.9,3,3.1,15.1,52.8,8.2,39.2,8.1,Avonet
Cinnyris_pembae,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.7,12.2,3.1,2.7,15.2,51.4,7.4,35.2,8.2,Avonet
Cinnyris_prigoginei,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.8,15,3.4,3.3,17.1,58,7,49.5,11.1,Avonet
Cinnyris_pulchellus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.5,12.2,3.1,2.8,14.8,56.5,10.5,65.4,7,Avonet
Cinnyris_regius,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.8,13.4,2.9,2.5,15.6,52.7,8.4,44.8,6.6,Avonet
Cinnyris_reichenowi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.5,14,3.5,2.9,16.6,61.3,10.7,42.9,6.8,Avonet
Cinnyris_rockefelleri,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.3,13.7,2.3,2.8,16.2,58,7.4,44,5.3,Avonet
Cinnyris_rufipennis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.5,14.9,3.2,3.5,17.4,54.2,8.8,35,8.8,Avonet
Cinnyris_shelleyi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.5,14.4,3,3,14.9,58.9,10.2,42.3,9,Avonet
Cinnyris_solaris,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.3,15,3.4,3.3,14.3,51.2,7.9,37,9,Avonet
Cinnyris_sovimanga,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.7,15.7,3.4,3.2,15.1,51.4,7.2,36.7,7.2,Avonet
Cinnyris_stuhlmanni,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,26.5,19.4,3.3,3,17.8,63.6,8.7,55,8.8,Avonet
Cinnyris_superbus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,35.1,26.9,4.2,3.6,19.7,72.4,14.2,45.6,16.8,Avonet
Cinnyris_talatala,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,22.9,17,3.3,2.6,16.3,54.1,8.4,38.6,8.1,Avonet
Cinnyris_tsavoensis,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,17,12.1,2.9,2.7,14.2,52.2,6.5,41.8,6.8,Avonet
Cinnyris_ursulae,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.2,13.4,3.2,2.6,14.1,46.8,7.1,26.6,6.5,Avonet
Cinnyris_usambaricus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.5,15.9,3.1,2.8,17.4,51.8,8.4,35.8,8.2,Avonet
Cinnyris_venustus,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.1,12.9,3.2,2.8,15,50.2,6.9,33.5,6.6,Avonet
Cinnyris_voeltzkowi,Cinnyris,Nectariniidae,Passeriformes,Neoaves,Extant,1,31.1,23.2,4.1,3.9,17,64.2,10.4,48.2,14.6,Avonet
Cyanomitra_alinae,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,29.1,21.9,3.7,3.4,15.6,63,9.6,42.2,12.6,Avonet
Cyanomitra_bannermani,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,23.1,16.2,3.7,3.5,18,68.8,12.8,50,14,Avonet
Cyanomitra_cyanolaema,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,24,17.6,4.2,3.7,16.9,67.2,10.7,51.6,16.8,Avonet
Cyanomitra_olivacea,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,23.4,18,4,3.2,16.1,58.2,10.1,45.6,9.7,Avonet
Cyanomitra_oritis,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,28.7,21.4,3.6,3.4,18.5,59.8,8.9,40.1,11.2,Avonet
Cyanomitra_verreauxii,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,24.9,19,3.5,3.2,16.4,59.5,9.7,48.6,11.5,Avonet
Cyanomitra_verticalis,Cyanomitra,Nectariniidae,Passeriformes,Neoaves,Extant,1,24.7,18,3.4,3.3,17.1,61.9,10.3,42.1,14.4,Avonet
Deleornis_axillaris,Deleornis,Nectariniidae,Passeriformes,Neoaves,Extant,1,17.5,11.9,3.1,3.3,15.7,65.5,10.1,46.5,11.3,Avonet
Deleornis_fraseri,Deleornis,Nectariniidae,Passeriformes,Neoaves,Extant,1,19.4,13.5,3.7,3.8,16.7,67.3,11.6,46.9,11.3,Avonet
Drepanorhynchus_reichenowi,Drepanorhynchus,Nectariniidae,Passeriformes,Neoaves,Extant,1,28.8,21.4,3.7,3.5,16.5,75.6,12.2,101.9,14.7,Avonet
Dreptes_thomensis,Dreptes,Nectariniidae,Passeriformes,Neoaves,Extant,1,37.9,30.3,4.3,4.3,26.8,86.5,17.8,83.2,26.2,Avonet
Hedydipna_collaris,Hedydipna,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.3,10.4,3.2,3.1,15.4,51.1,7,35.4,7,Avonet
Hedydipna_metallica,Hedydipna,Nectariniidae,Passeriformes,Neoaves,Extant,1,13.2,8.4,3.1,2.6,14.3,54.2,9.2,42,7.2,Avonet
Hedydipna_pallidigaster,Hedydipna,Nectariniidae,Passeriformes,Neoaves,Extant,1,13,9.6,3.3,3.1,15,49.6,7.7,32,6.8,Avonet
Hedydipna_platura,Hedydipna,Nectariniidae,Passeriformes,Neoaves,Extant,1,12,7.2,2.9,2.5,13.3,55.2,11.7,75.4,6.7,Avonet
Kurochkinegramma_hypogrammica,Kurochkinegramma,Nectariniidae,Passeriformes,Neoaves,Extant,1,21.5,15.9,3.7,3.5,16.4,66.2,9.1,47.2,11.4,Avonet
Leptocoma_aspasia,Leptocoma,Nectariniidae,Passeriformes,Neoaves,Extant,1,20.2,15.3,3.1,2.4,14,55.3,9.5,35.1,8,Avonet
Leptocoma_brasiliana,Leptocoma,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.5,11.1,2.7,2.2,11.8,47,7.7,31,6.4,Avonet
Leptocoma_calcostetha,Leptocoma,Nectariniidae,Passeriformes,Neoaves,Extant,1,18.6,15.7,3.4,3,13.4,56.6,9,43.6,8.3,Avonet
Leptocoma_juliae,Leptocoma,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.3,12.4,3.1,2.7,12.3,48.4,10.3,26.6,6.4,Avonet
Leptocoma_minima,Leptocoma,Nectariniidae,Passeriformes,Neoaves,Extant,1,15.1,10.3,2.6,2.2,13,44.3,6.2,28.6,4.9,Avonet
